-5.000067E-03, 0.201005
-4.999867E-03, 0.201005
-4.999667E-03, 0.201005
-4.999467E-03, 0.201005
-4.999267E-03, 0.201005
-4.999067E-03, 0.201005
-4.998867E-03, 0.201005
-4.998667E-03, 0.201005
-4.998467E-03, 0.000000
-4.998267E-03, 0.201005
-4.998067E-03, 0.201005
-4.997867E-03, 0.201005
-4.997667E-03, 0.201005
-4.997467E-03, 0.201005
-4.997267E-03, 0.201005
-4.997067E-03, 0.201005
-4.996867E-03, 0.201005
-4.996667E-03, 0.201005
-4.996467E-03, 0.201005
-4.996267E-03, 0.201005
-4.996067E-03, 0.201005
-4.995867E-03, 0.201005
-4.995667E-03, 0.201005
-4.995467E-03, 0.201005
-4.995267E-03, 0.201005
-4.995067E-03, 0.201005
-4.994867E-03, 0.201005
-4.994667E-03, 0.201005
-4.994467E-03, 0.201005
-4.994267E-03, 0.201005
-4.994067E-03, 0.201005
-4.993867E-03, 0.201005
-4.993667E-03, 0.201005
-4.993467E-03, 0.201005
-4.993267E-03, 0.201005
-4.993067E-03, 0.201005
-4.992867E-03, 0.201005
-4.992667E-03, 0.201005
-4.992467E-03, 0.201005
-4.992267E-03, 0.201005
-4.992067E-03, 0.201005
-4.991867E-03, 0.201005
-4.991667E-03, 0.201005
-4.991467E-03, 0.201005
-4.991267E-03, 0.201005
-4.991067E-03, 0.201005
-4.990867E-03, 0.201005
-4.990667E-03, 0.201005
-4.990467E-03, 0.201005
-4.990267E-03, 0.201005
-4.990067E-03, 0.201005
-4.989867E-03, 0.201005
-4.989667E-03, 0.201005
-4.989467E-03, 0.201005
-4.989267E-03, 0.201005
-4.989067E-03, 0.201005
-4.988867E-03, 0.201005
-4.988667E-03, 0.201005
-4.988467E-03, 0.201005
-4.988267E-03, 0.201005
-4.988067E-03, 0.201005
-4.987867E-03, 0.201005
-4.987667E-03, 0.201005
-4.987467E-03, 0.201005
-4.987267E-03, 0.000000
-4.987067E-03, 0.201005
-4.986867E-03, 0.201005
-4.986667E-03, 0.201005
-4.986467E-03, 0.201005
-4.986267E-03, 0.201005
-4.986067E-03, 0.201005
-4.985867E-03, 0.201005
-4.985667E-03, 0.201005
-4.985467E-03, 0.201005
-4.985267E-03, 0.201005
-4.985067E-03, 0.201005
-4.984867E-03, 0.201005
-4.984667E-03, 0.201005
-4.984467E-03, 0.201005
-4.984267E-03, 0.201005
-4.984067E-03, 0.201005
-4.983867E-03, 0.201005
-4.983667E-03, 0.201005
-4.983467E-03, 0.201005
-4.983267E-03, 0.201005
-4.983067E-03, 0.201005
-4.982867E-03, 0.201005
-4.982667E-03, 0.201005
-4.982467E-03, 0.201005
-4.982267E-03, 0.201005
-4.982067E-03, 0.201005
-4.981867E-03, 0.201005
-4.981667E-03, 0.201005
-4.981467E-03, 0.201005
-4.981267E-03, 0.201005
-4.981067E-03, 0.201005
-4.980867E-03, 0.201005
-4.980667E-03, 0.201005
-4.980467E-03, 0.201005
-4.980267E-03, 0.201005
-4.980067E-03, 0.201005
-4.979867E-03, 0.201005
-4.979667E-03, 0.201005
-4.979467E-03, 0.201005
-4.979267E-03, 0.201005
-4.979067E-03, 0.000000
-4.978867E-03, 0.201005
-4.978667E-03, 0.201005
-4.978467E-03, 0.201005
-4.978267E-03, 0.201005
-4.978067E-03, 0.201005
-4.977867E-03, 0.201005
-4.977667E-03, 0.201005
-4.977467E-03, 0.201005
-4.977267E-03, 0.201005
-4.977067E-03, 0.201005
-4.976867E-03, 0.000000
-4.976667E-03, 0.201005
-4.976467E-03, 0.201005
-4.976267E-03, 0.201005
-4.976067E-03, 0.201005
-4.975867E-03, 0.201005
-4.975667E-03, 0.201005
-4.975467E-03, 0.201005
-4.975267E-03, 0.201005
-4.975067E-03, 0.000000
-4.974867E-03, 0.201005
-4.974667E-03, 0.201005
-4.974467E-03, 0.201005
-4.974267E-03, 0.201005
-4.974067E-03, 0.201005
-4.973867E-03, 0.201005
-4.973667E-03, 0.201005
-4.973467E-03, 0.201005
-4.973267E-03, 0.201005
-4.973067E-03, 0.201005
-4.972867E-03, 0.201005
-4.972667E-03, 0.201005
-4.972467E-03, 0.201005
-4.972267E-03, 0.201005
-4.972067E-03, 0.201005
-4.971867E-03, 0.201005
-4.971667E-03, 0.201005
-4.971467E-03, 0.000000
-4.971267E-03, 0.201005
-4.971067E-03, 0.000000
-4.970867E-03, 0.201005
-4.970667E-03, 0.201005
-4.970467E-03, 0.201005
-4.970267E-03, 0.201005
-4.970067E-03, 0.201005
-4.969867E-03, 0.201005
-4.969667E-03, 0.201005
-4.969467E-03, 0.201005
-4.969267E-03, 0.201005
-4.969067E-03, 0.201005
-4.968867E-03, 0.201005
-4.968667E-03, 0.201005
-4.968467E-03, 0.201005
-4.968267E-03, 0.201005
-4.968067E-03, 0.201005
-4.967867E-03, 0.201005
-4.967667E-03, 0.201005
-4.967467E-03, 0.000000
-4.967267E-03, 0.201005
-4.967067E-03, 0.201005
-4.966867E-03, 0.201005
-4.966667E-03, 0.201005
-4.966467E-03, 0.201005
-4.966267E-03, 0.201005
-4.966067E-03, 0.201005
-4.965867E-03, 0.201005
-4.965667E-03, 0.000000
-4.965467E-03, 0.201005
-4.965267E-03, 0.201005
-4.965067E-03, 0.201005
-4.964867E-03, 0.201005
-4.964667E-03, 0.201005
-4.964467E-03, 0.201005
-4.964267E-03, 0.201005
-4.964067E-03, 0.201005
-4.963867E-03, 0.201005
-4.963667E-03, 0.201005
-4.963467E-03, 0.201005
-4.963267E-03, 0.201005
-4.963067E-03, 0.201005
-4.962867E-03, 0.201005
-4.962667E-03, 0.201005
-4.962467E-03, 0.201005
-4.962267E-03, 0.201005
-4.962067E-03, 0.201005
-4.961867E-03, 0.201005
-4.961667E-03, 0.000000
-4.961467E-03, 0.201005
-4.961267E-03, 0.201005
-4.961067E-03, 0.201005
-4.960867E-03, 0.201005
-4.960667E-03, 0.201005
-4.960467E-03, 0.000000
-4.960267E-03, 0.201005
-4.960067E-03, 0.000000
-4.959867E-03, 0.201005
-4.959667E-03, 0.201005
-4.959467E-03, 0.000000
-4.959267E-03, 0.201005
-4.959067E-03, 0.201005
-4.958867E-03, 0.201005
-4.958667E-03, 0.000000
-4.958467E-03, 0.201005
-4.958267E-03, 0.000000
-4.958067E-03, 0.201005
-4.957867E-03, 0.000000
-4.957667E-03, 0.000000
-4.957467E-03, 0.000000
-4.957267E-03, 0.000000
-4.957067E-03, 0.201005
-4.956867E-03, 0.201005
-4.956667E-03, 0.201005
-4.956467E-03, 0.201005
-4.956267E-03, 0.000000
-4.956067E-03, 0.201005
-4.955867E-03, 0.201005
-4.955667E-03, 0.201005
-4.955467E-03, 0.201005
-4.955267E-03, 0.201005
-4.955067E-03, 0.201005
-4.954867E-03, 0.201005
-4.954667E-03, 0.201005
-4.954467E-03, 0.201005
-4.954267E-03, 0.000000
-4.954067E-03, 0.201005
-4.953867E-03, 0.201005
-4.953667E-03, 0.201005
-4.953467E-03, 0.000000
-4.953267E-03, 0.201005
-4.953067E-03, 0.000000
-4.952867E-03, 0.201005
-4.952667E-03, 0.201005
-4.952467E-03, 0.201005
-4.952267E-03, 0.000000
-4.952067E-03, 0.201005
-4.951867E-03, 0.000000
-4.951667E-03, 0.000000
-4.951467E-03, 0.000000
-4.951267E-03, 0.000000
-4.951067E-03, 0.000000
-4.950867E-03, 0.000000
-4.950667E-03, 0.201005
-4.950467E-03, 0.201005
-4.950267E-03, 0.201005
-4.950067E-03, 0.201005
-4.949867E-03, 0.201005
-4.949667E-03, 0.201005
-4.949467E-03, 0.201005
-4.949267E-03, 0.000000
-4.949067E-03, 0.000000
-4.948867E-03, 0.201005
-4.948667E-03, 0.000000
-4.948467E-03, 0.000000
-4.948267E-03, 0.201005
-4.948067E-03, 0.201005
-4.947867E-03, 0.201005
-4.947667E-03, 0.000000
-4.947467E-03, 0.000000
-4.947267E-03, 0.000000
-4.947067E-03, 0.201005
-4.946867E-03, 0.201005
-4.946667E-03, 0.000000
-4.946467E-03, 0.000000
-4.946267E-03, 0.000000
-4.946067E-03, 0.201005
-4.945867E-03, 0.201005
-4.945667E-03, 0.000000
-4.945467E-03, 0.000000
-4.945267E-03, 0.201005
-4.945067E-03, 0.000000
-4.944867E-03, 0.000000
-4.944667E-03, 0.000000
-4.944467E-03, 0.000000
-4.944267E-03, 0.000000
-4.944067E-03, 0.201005
-4.943867E-03, 0.201005
-4.943667E-03, 0.000000
-4.943467E-03, 0.000000
-4.943267E-03, 0.000000
-4.943067E-03, 0.000000
-4.942867E-03, 0.000000
-4.942667E-03, 0.201005
-4.942467E-03, 0.201005
-4.942267E-03, 0.000000
-4.942067E-03, 0.000000
-4.941867E-03, 0.201005
-4.941667E-03, 0.201005
-4.941467E-03, 0.000000
-4.941267E-03, 0.000000
-4.941067E-03, 0.000000
-4.940867E-03, 0.201005
-4.940667E-03, 0.000000
-4.940467E-03, 0.000000
