-1.000068E-03, 0.139260
-1.000036E-03, 0.139260
-1.000004E-03, 0.139260
-9.999718E-04, 0.137250
-9.999398E-04, 0.139260
-9.999079E-04, 0.139260
-9.998758E-04, 0.137250
-9.998438E-04, 0.139260
-9.998119E-04, 0.139260
-9.997798E-04, 0.139260
-9.997478E-04, 0.139260
-9.997159E-04, 0.137250
-9.996838E-04, 0.139260
-9.996518E-04, 0.139260
-9.996199E-04, 0.139260
-9.995878E-04, 0.139260
-9.995558E-04, 0.139260
-9.995239E-04, 0.137250
-9.994918E-04, 0.139260
-9.994598E-04, 0.139260
-9.994278E-04, 0.139260
-9.993959E-04, 0.139260
-9.993638E-04, 0.137250
-9.993318E-04, 0.139260
-9.992999E-04, 0.139260
-9.992678E-04, 0.139260
-9.992358E-04, 0.139260
-9.992039E-04, 0.139260
-9.991718E-04, 0.139260
-9.991398E-04, 0.139260
-9.991079E-04, 0.139260
-9.990758E-04, 0.139260
-9.990438E-04, 0.141270
-9.990119E-04, 0.139260
-9.989798E-04, 0.141270
-9.989478E-04, 0.139260
-9.989159E-04, 0.137250
-9.988838E-04, 0.139260
-9.988518E-04, 0.141270
-9.988199E-04, 0.139260
-9.987878E-04, 0.137250
-9.987558E-04, 0.139260
-9.987239E-04, 0.139260
-9.986918E-04, 0.139260
-9.986598E-04, 0.139260
-9.986279E-04, 0.139260
-9.985958E-04, 0.141270
-9.985638E-04, 0.141270
-9.985319E-04, 0.139260
-9.984998E-04, 0.141270
-9.984678E-04, 0.137250
-9.984359E-04, 0.139260
-9.984038E-04, 0.137250
-9.983718E-04, 0.139260
-9.983398E-04, 0.141270
-9.983079E-04, 0.141270
-9.982758E-04, 0.139260
-9.982438E-04, 0.139260
-9.982119E-04, 0.141270
-9.981798E-04, 0.141270
-9.981478E-04, 0.139260
-9.981159E-04, 0.141270
-9.980838E-04, 0.139260
-9.980518E-04, 0.141270
-9.980199E-04, 0.139260
-9.979878E-04, 0.141270
-9.979558E-04, 0.139260
-9.979239E-04, 0.139260
-9.978918E-04, 0.139260
-9.978598E-04, 0.139260
-9.978279E-04, 0.139260
-9.977958E-04, 0.141270
-9.977638E-04, 0.139260
-9.977319E-04, 0.139260
-9.976998E-04, 0.139260
-9.976678E-04, 0.139260
-9.976359E-04, 0.141270
-9.976038E-04, 0.141270
-9.975718E-04, 0.139260
-9.975399E-04, 0.141270
-9.975078E-04, 0.139260
-9.974758E-04, 0.139260
-9.974439E-04, 0.139260
-9.974118E-04, 0.143280
-9.973798E-04, 0.141270
-9.973479E-04, 0.141270
-9.973158E-04, 0.141270
-9.972838E-04, 0.141270
-9.972518E-04, 0.141270
-9.972198E-04, 0.141270
-9.971878E-04, 0.141270
-9.971558E-04, 0.139260
-9.971239E-04, 0.141270
-9.970918E-04, 0.143280
-9.970598E-04, 0.141270
-9.970279E-04, 0.139260
-9.969958E-04, 0.141270
-9.969638E-04, 0.141270
-9.969319E-04, 0.141270
-9.968998E-04, 0.141270
-9.968678E-04, 0.141270
-9.968359E-04, 0.141270
-9.968038E-04, 0.141270
-9.967718E-04, 0.141270
-9.967399E-04, 0.141270
-9.967078E-04, 0.143280
-9.966758E-04, 0.141270
-9.966439E-04, 0.141270
-9.966118E-04, 0.139260
-9.965798E-04, 0.141270
-9.965479E-04, 0.141270
-9.965158E-04, 0.141270
-9.964838E-04, 0.141270
-9.964519E-04, 0.141270
-9.964198E-04, 0.141270
-9.963878E-04, 0.141270
-9.963559E-04, 0.141270
